,Unnamed: 0,id,displayName
19578,38,8020641@ft.fyre.co,Ginger
19582,42,9014374@ft.fyre.co,Noble Bull
19583,43,9896867@ft.fyre.co,grumph
19621,11,4756871@ft.fyre.co,Ajajbr1965
19631,21,7954644@ft.fyre.co,Franklin James Witherspoon III
19637,3,f190f98b6646406ad6b936fef77a003a@livefyre.com,Who's on Foist?
19647,9,6017716@ft.fyre.co,Runette
19648,10,7332564@ft.fyre.co,crazytato
19651,13,8918373@ft.fyre.co,Catch22
19654,2,3114468@ft.fyre.co,Personalised_User
19662,0,10814363@ft.fyre.co,Mauser
19666,4,6812308@ft.fyre.co,Chris Szabo
19669,0,10568855@ft.fyre.co,Joan
19681,1,10113411@ft.fyre.co,follyhunter
19683,3,10204840@ft.fyre.co,christhinker
19684,4,10708416@ft.fyre.co,Primula Monkey
19685,5,11191739@ft.fyre.co,LEDA
19686,6,11202381@ft.fyre.co,Manolis79
19690,10,212160@ft.fyre.co,PM Barcelona
19692,12,3233720@ft.fyre.co,Peter van Nuijsenburg
19693,13,3487956@ft.fyre.co,Plutarch
19695,15,38334@ft.fyre.co,EPIMENIDIS
19698,18,4320103@ft.fyre.co,Paul_L
19702,22,5338250@ft.fyre.co,Italian European
19709,29,6411354@ft.fyre.co,expat in Spain
19719,39,89209@ft.fyre.co,Petrel
19720,40,9007900@ft.fyre.co,Powell.e.Louis
19722,42,9932263@ft.fyre.co,pdales
19725,0,10598564@ft.fyre.co,London-Greek
19728,3,11202479@ft.fyre.co,FFT
19738,13,4032@ft.fyre.co,Piero Bohoslawec FT
19739,14,4450614@ft.fyre.co,aptoitos
19740,15,4793309@ft.fyre.co,JLNA
19750,25,7435486@ft.fyre.co,Hounddog
19752,27,7660689@ft.fyre.co,Zombie
19755,30,7768203@ft.fyre.co,Usergst
19759,34,8246787@ft.fyre.co,Tsig
19761,36,9235533@ft.fyre.co,Jinsho
19778,15,6040161@ft.fyre.co,Brian in Delaware
19791,3,11197147@ft.fyre.co,bulk
19792,4,11197399@ft.fyre.co,Legion@uro
19793,5,11200720@ft.fyre.co,Laska
19799,11,170844@ft.fyre.co,style
19809,21,5484899@ft.fyre.co,SKabre
19812,24,5798253@ft.fyre.co,Shantih
19814,26,6210547@ft.fyre.co,Zio
19816,28,7049944@ft.fyre.co,ilialap
19817,29,7620525@ft.fyre.co,Usera
19820,32,7990288@ft.fyre.co,S.T
19823,35,9003206@ft.fyre.co,PicaflorAndino
19825,37,9896241@ft.fyre.co,MinskyMoment
19829,3,5978588@ft.fyre.co,Mark1956
19841,5,4230159@ft.fyre.co,kwipster
19853,17,9522232@ft.fyre.co,Lithuanian
19877,0,7755504@ft.fyre.co,JPH52
19916,2,109250@ft.fyre.co,Sergio C Trindade
19917,3,11161725@ft.fyre.co,BrazUs
19918,4,11168648@ft.fyre.co,frombrazil-butinusa
19919,5,11173180@ft.fyre.co,Thiago
19921,7,4558640@ft.fyre.co,HSIUNG.RC
19922,8,4843476@ft.fyre.co,Aberdeen
19926,12,9779727@ft.fyre.co,Liberty and Freedom
19975,3,11159022@ft.fyre.co,LuckyBarker
19979,7,3113836@ft.fyre.co,krst.amit
20008,5,8726545@ft.fyre.co,RicJor57
20019,10,4749157@ft.fyre.co,SampleinNL
20030,21,9280950@ft.fyre.co,Oaklander75
20032,1,4230@ft.fyre.co,Brian Groom
20036,5,7237831@ft.fyre.co,Shrimper
20039,8,7948805@ft.fyre.co,French-in-London
20040,9,8173930@ft.fyre.co,Equality
20043,0,10988189@ft.fyre.co,Abdullah Alawi
20044,1,20800@ft.fyre.co,"Ed Crooks, FT"
20045,2,3745377@ft.fyre.co,Michael Stothard FT
20052,4,11141573@ft.fyre.co,Uke1941
20078,30,8747354@ft.fyre.co,Embiggen
20084,0,3174695@ft.fyre.co,Tony Simpson
20097,5,11138958@ft.fyre.co,morgan_rf
20131,4,8597058@ft.fyre.co,JWM
20133,0,10114297@ft.fyre.co,kylaw702
20144,11,3857402@ft.fyre.co,JPT
20178,8,1521925@ft.fyre.co,Drachma Escudo Lira Peseta Irish#
20186,16,3697504@ft.fyre.co,Robert Canua
20192,22,5139216@ft.fyre.co,Bertz
20201,31,8385438@ft.fyre.co,P.G. Monk
20202,32,8640084@ft.fyre.co,DC Resident
20208,1,11102865@ft.fyre.co,MichMich
20209,2,1530309@ft.fyre.co,AlexStr
20223,16,4503681@ft.fyre.co,Peter Papoofnik
20232,25,7329711@ft.fyre.co,Magnocaudax
20238,31,9258490@ft.fyre.co,oilman
20241,2,5192871@ft.fyre.co,Amused
20242,0,1536828@ft.fyre.co,middle class greek
20244,2,7503560@ft.fyre.co,AlexW92
20247,0,1482379@ft.fyre.co,RonaGyuri
20256,9,4448666@ft.fyre.co,oldboy75
20258,11,5626436@ft.fyre.co,gybognar
20259,12,5742120@ft.fyre.co,MH_HU
20262,15,6762332@ft.fyre.co,Buda Al
20263,16,7977252@ft.fyre.co,Situation
20264,17,8128678@ft.fyre.co,bat4
20276,10,4517726@ft.fyre.co,wordisbond
20277,11,4619966@ft.fyre.co,Zork62
20288,22,8827577@ft.fyre.co,Panos628
20294,4,11070917@ft.fyre.co,JohnMc
20324,0,11064267@ft.fyre.co,Mr. David
20338,14,5046607@ft.fyre.co,buldumak
20348,24,8630705@ft.fyre.co,Its me not caring
20350,1,11059737@ft.fyre.co,Losrandir
20368,19,6132921@ft.fyre.co,Crony
20369,20,6512966@ft.fyre.co,J-LO
20382,2,230398@ft.fyre.co,Straight Talking
20391,2,1313297@ft.fyre.co,martin knight
20396,7,4500996@ft.fyre.co,paulbir 12
20413,13,5411482@ft.fyre.co,The Soup Waiter
20459,13,9454521@ft.fyre.co,A - London
20484,3,3950056@ft.fyre.co,George Robertson
20486,5,8980846@ft.fyre.co,rk123
20487,0,1426730@ft.fyre.co,VBM
20491,1,10327929@ft.fyre.co,Hucky
20520,2,10582943@ft.fyre.co,famullar
20521,3,10734679@ft.fyre.co,Ram025
20533,15,6760782@ft.fyre.co,Justyna Schulz
20546,0,7621090@ft.fyre.co,water
20551,4,9503056@ft.fyre.co,lifvest
20556,4,1538524@ft.fyre.co,swiss eagle
20557,5,213540@ft.fyre.co,PETER KLUGSBERGER
20570,18,4488177@ft.fyre.co,JKaK
20572,20,4642398@ft.fyre.co,jallandouglas
20575,23,4966219@ft.fyre.co,RedRobster
20580,28,5964092@ft.fyre.co,RMB future
20590,38,8567228@ft.fyre.co,PSeudoneum
20592,40,9116144@ft.fyre.co,Daniel S. Reynolds
20594,42,9903907@ft.fyre.co,DS Martin
10,9,12373052@ft.fyre.co,Mustapha Kemal
17,16,2000233625@ft.fyre.co,Lawrence Jamieson
55,21,2000218529@ft.fyre.co,John
74,40,6828431@ft.fyre.co,Amelie T
114,30,3346484@ft.fyre.co,my_pseudonym
141,1,12462257@ft.fyre.co,Tator
166,13,11359121@ft.fyre.co,..
282,50,7511696@ft.fyre.co,Mpc60champ
321,27,12404767@ft.fyre.co,Em
347,53,2000163334@ft.fyre.co,Guney
413,4,122795@ft.fyre.co,30105716
426,17,4422248@ft.fyre.co,anon
458,20,11881326@ft.fyre.co,raskoblomov
480,42,2000190097@ft.fyre.co,T. Page
499,61,4845711@ft.fyre.co,R Frost
515,77,7402538@ft.fyre.co,Coenraad de Buys
537,5,12218006@ft.fyre.co,sans peur
548,16,3841642@ft.fyre.co,Diogo
679,48,4948654@ft.fyre.co,Susanna Poon
687,56,7449621@ft.fyre.co,Divonnais
702,3,10371097@ft.fyre.co,TimRI
717,18,1511278@ft.fyre.co,darlocst
741,42,8916570@ft.fyre.co,ADB
744,0,10055489@ft.fyre.co,mdvlt80
750,6,11573888@ft.fyre.co,godofwar
752,8,11992376@ft.fyre.co,Alex
761,17,1505567@ft.fyre.co,Stincorp
793,49,6818767@ft.fyre.co,Kreoth The Great
796,52,7453475@ft.fyre.co,Pawel
798,54,7559699@ft.fyre.co,BadHairHarry
800,56,7778732@ft.fyre.co,jabusse
801,57,7813291@ft.fyre.co,devan95
805,61,8518967@ft.fyre.co,Hazewee @Laeken
840,26,2000134702@ft.fyre.co,FinTech guru
886,1,10117516@ft.fyre.co,Simon Birkett - Founder of Clean Air in London
887,2,10124297@ft.fyre.co,Large.p
893,8,10671382@ft.fyre.co,"Gavin Jackson, FT"
894,9,11063506@ft.fyre.co,"Anna, European Citizen"
901,16,11871913@ft.fyre.co,TM
911,26,12589338@ft.fyre.co,YesComment
920,35,2000081266@ft.fyre.co,eddy525
922,37,2000093362@ft.fyre.co,J
924,39,2000162888@ft.fyre.co,Imchuwy
925,40,2000163361@ft.fyre.co,Fairfax
936,51,3747505@ft.fyre.co,Close Watch
938,53,3761276@ft.fyre.co,Qijie
941,56,396760@ft.fyre.co,Mo
947,62,4256200@ft.fyre.co,Karlos
951,66,4697546@ft.fyre.co,Stef
969,84,7116767@ft.fyre.co,Twilkins
984,99,9451006@ft.fyre.co,dryhawaii
985,100,9617858@ft.fyre.co,Sniper
1050,34,2000024317@ft.fyre.co,Idolee
1123,10,8093626@ft.fyre.co,Gonenative
1157,3,9921364@ft.fyre.co,Antioch Kantemir
1183,11,12556277@ft.fyre.co,Voltairesque
1206,34,4382965@ft.fyre.co,ZakGB
1223,1,3538758@ft.fyre.co,Patrick Sommer
1307,82,8516021@ft.fyre.co,Mark Conrad
1313,1,11045293@ft.fyre.co,FRED
1327,15,7667045@ft.fyre.co,AlpineMaple
1331,0,11854013@ft.fyre.co,Wopon Ngawa
1361,23,4437443@ft.fyre.co,SilentSpectator
1403,17,242495@ft.fyre.co,Berleric
1404,18,3092934@ft.fyre.co,BigLou15
1421,35,6190631@ft.fyre.co,Dave Diligent
1424,38,6833403@ft.fyre.co,z940912
1432,46,8561926@ft.fyre.co,mrhappyspits4u
1488,16,3251119@ft.fyre.co,Mary.
1495,23,414452@ft.fyre.co,andanotherthing
1543,11,12071258@ft.fyre.co,Researcher
1567,35,3186594@ft.fyre.co,LC3
1622,90,9892710@ft.fyre.co,PseudonymUser
1638,2,10979860@ft.fyre.co,Pierre
1641,5,122333@ft.fyre.co,margins
1660,24,5607343@ft.fyre.co,ChasCarel
1710,6,5518665@ft.fyre.co,FEM
1713,1,11257338@ft.fyre.co,BeUserFriendly
1834,12,12064584@ft.fyre.co,Dudu
1905,10,12089016@ft.fyre.co,N Chandrasekhar
1907,12,12091188@ft.fyre.co,Sophia
1912,17,12598165@ft.fyre.co,green grass
1944,49,6389988@ft.fyre.co,hutk
1965,0,10097759@ft.fyre.co,Finance_Fan
2006,41,3770170@ft.fyre.co,auret
2033,68,9726222@ft.fyre.co,Skippy
2036,0,11534730@ft.fyre.co,desimba
2052,16,6577407@ft.fyre.co,SL
2054,18,708308@ft.fyre.co,KevinC79
2062,26,8422300@ft.fyre.co,audentes
2064,0,11453250@ft.fyre.co,Failing Strategist
2077,4,12042895@ft.fyre.co,Polocan
2086,13,3301368@ft.fyre.co,JMK5342
2123,0,10226879@ft.fyre.co,"Wordly, Esq."
2153,30,5075664@ft.fyre.co,Nicole
2172,49,8456069@ft.fyre.co,Monrovia
2176,53,9782904@ft.fyre.co,reiff
2179,1,10474108@ft.fyre.co,Capt Hogg
2181,3,10594930@ft.fyre.co,jamesmilner
2185,7,12314809@ft.fyre.co,Friedman
2194,16,8049012@ft.fyre.co,Jerome98
2207,11,128359@ft.fyre.co,roscodagama
2219,23,3851669@ft.fyre.co,amblondon
2241,1,4760945@ft.fyre.co,FiJo
2242,2,7288813@ft.fyre.co,french citizen
2246,3,7790224@ft.fyre.co,Ferdinando Giugliano
2248,0,10885405@ft.fyre.co,Greg Djerejian
2268,16,3238007@ft.fyre.co,Parable
2279,27,4223976@ft.fyre.co,marcfromark
2300,48,9743372@ft.fyre.co,TigerBean
2314,11,8074192@ft.fyre.co,@mcollinsucl
2328,13,7360289@ft.fyre.co,slovr
2354,3,10278674@ft.fyre.co,Fikxen
2355,4,10296360@ft.fyre.co,nuno
2362,11,10457668@ft.fyre.co,fpnyc
2365,14,10560050@ft.fyre.co,robfor
2367,16,10808635@ft.fyre.co,1xt600
2371,20,115428@ft.fyre.co,Marcus Octavian
2372,21,11806696@ft.fyre.co,Clem96
2374,23,11929926@ft.fyre.co,NJ1966
2376,25,11938964@ft.fyre.co,angryfrench
2383,32,1450295@ft.fyre.co,Algorithmic
2384,33,1451305@ft.fyre.co,Azerty123
2387,36,1483947@ft.fyre.co,lewisduckworth
2401,50,297840@ft.fyre.co,Perflo
2402,51,3082166@ft.fyre.co,afcone
2415,64,3494305@ft.fyre.co,MSDXB
2416,65,3558669@ft.fyre.co,Miles Flight
2418,67,36433@ft.fyre.co,William Chislett
2419,68,3738785@ft.fyre.co,Vanderleun
2421,70,3757587@ft.fyre.co,dlr
2428,77,4008009@ft.fyre.co,skraling
2431,80,4087942@ft.fyre.co,marketguru
2434,83,4210827@ft.fyre.co,CharlieDon
2435,84,4327715@ft.fyre.co,knownothing
2448,97,5107725@ft.fyre.co,kms
2456,105,5732363@ft.fyre.co,SimSimoney
2457,106,5796714@ft.fyre.co,CW
2459,108,5818802@ft.fyre.co,Userer
2460,109,5821643@ft.fyre.co,Uncle Mort
2471,120,6553410@ft.fyre.co,Ethics
2479,128,7191835@ft.fyre.co,Chait
2486,135,7559806@ft.fyre.co,Mark
2487,136,7562679@ft.fyre.co,EMILIO MACIEL
2488,137,7763800@ft.fyre.co,nick
2490,139,7895675@ft.fyre.co,MS in Shanghai
2495,144,8360315@ft.fyre.co,User Mats
2496,145,8381767@ft.fyre.co,Stush
2504,153,9169900@ft.fyre.co,edward XX
2505,154,9227443@ft.fyre.co,HawkeyeTheNooTheNoo
2512,161,9613108@ft.fyre.co,RM@LUX
2513,162,9776820@ft.fyre.co,MademoiselleM
2514,163,9788454@ft.fyre.co,HowToProtest
2524,7,10628971@ft.fyre.co,You serious?
2537,20,11691360@ft.fyre.co,Zouhair
2543,26,1449805@ft.fyre.co,Helen  Burggraf
2554,37,165203@ft.fyre.co,random_user
2557,40,21727@ft.fyre.co,SZA
2570,53,3128903@ft.fyre.co,Phil
2583,66,365790@ft.fyre.co,Cafaceted
2589,72,39457@ft.fyre.co,7Kiwi
2610,93,5142562@ft.fyre.co,George Bevis
2629,112,6711113@ft.fyre.co,Accidental Banker
2635,118,7119334@ft.fyre.co,MassBear
2637,120,7328094@ft.fyre.co,DT0101
2652,135,8770822@ft.fyre.co,JYintheCity
2653,136,8833939@ft.fyre.co,jmd1789
2657,140,9187895@ft.fyre.co,bar
2662,145,9742878@ft.fyre.co,Dos Exxis
2665,0,10115923@ft.fyre.co,calmdown
2671,6,11843827@ft.fyre.co,Epicurus
2712,8,3174259@ft.fyre.co,FC
2735,3,11033093@ft.fyre.co,Hugo
2736,4,1463161@ft.fyre.co,John Ellis
2740,8,3214255@ft.fyre.co,gdrn
2750,18,7285187@ft.fyre.co,ofl
2756,24,9813171@ft.fyre.co,audeman12
2791,2,11324578@ft.fyre.co,prof white
2816,8,11762674@ft.fyre.co,Rodion R. Raskalnikov
2829,21,3503532@ft.fyre.co,dlondon
2840,32,4848164@ft.fyre.co,r.bentley
2844,36,5053673@ft.fyre.co,Suffolk Punch
2846,38,5936784@ft.fyre.co,WillyWaucht
2861,53,9403172@ft.fyre.co,OLVR
2862,54,9733424@ft.fyre.co,NO2FRAUD
2868,5,11274831@ft.fyre.co,Enjoy
2871,8,11753838@ft.fyre.co,Jorgemusiclover
2888,25,3358936@ft.fyre.co,Tangibubble
2898,35,4640261@ft.fyre.co,Martin B
2924,61,9157970@ft.fyre.co,tremblement de terre
2942,16,11744056@ft.fyre.co,vsl84
2943,17,11851044@ft.fyre.co,rondo_shockmaster
2946,20,1486705@ft.fyre.co,WCN05
2962,36,3223509@ft.fyre.co,Vasilis T.
2970,44,3597799@ft.fyre.co,Fibo Nacci
2977,51,3916105@ft.fyre.co,Amazonias
2980,54,3981656@ft.fyre.co,sphanx
2985,59,4171482@ft.fyre.co,jphartley468
2986,60,4200637@ft.fyre.co,Zorro
3019,93,6808375@ft.fyre.co,Another user
3021,95,7036618@ft.fyre.co,jpurcell
3022,96,7042796@ft.fyre.co,Targetsea
3103,4,8584589@ft.fyre.co,The_r_squared
3105,0,11425054@ft.fyre.co,Shawme
3116,11,9257793@ft.fyre.co,fdffff
3124,4,1091088@ft.fyre.co,Robert McDowell
3138,18,24976@ft.fyre.co,Wolf in the Wilds
3148,28,3496865@ft.fyre.co,Centricom
3179,59,6267776@ft.fyre.co,hinckeljn
3197,77,8947657@ft.fyre.co,Nicephorus Phocas
3214,9,11514268@ft.fyre.co,mock
3223,18,3567278@ft.fyre.co,gommygoomy
3241,36,4903621@ft.fyre.co,FRANCOIS.UK
3244,39,5230330@ft.fyre.co,Keir
3251,46,6258757@ft.fyre.co,ZTedster
3254,49,7296511@ft.fyre.co,"Ludovic, Paris in France"
3267,62,8573543@ft.fyre.co,Jadams76
3275,70,9525183@ft.fyre.co,PMcKann
3284,6,10764310@ft.fyre.co,CMP_8
3285,7,10974909@ft.fyre.co,Hegel
3288,10,11351357@ft.fyre.co,guanyu
3323,45,845121@ft.fyre.co,Peter Wilson
3328,50,99615@ft.fyre.co,Wadsworth
3343,1,11024159@ft.fyre.co,NU Wildcat
3348,6,3255811@ft.fyre.co,Tonic Boal
3358,1,10282246@ft.fyre.co,JTG
3366,9,1490252@ft.fyre.co,TheOne
3377,20,3410910@ft.fyre.co,Retour1984
3385,28,4928314@ft.fyre.co,Clandestina
3402,45,7731140@ft.fyre.co,paperpushermj
3406,49,9531538@ft.fyre.co,boroda
3411,1,10182276@ft.fyre.co,Reggie Dunlop
3424,14,11426966@ft.fyre.co,Murgo
3425,15,11427046@ft.fyre.co,Tiredoftheleft
3427,17,11427631@ft.fyre.co,Recovering Liberal
3428,18,11428371@ft.fyre.co,realitysucks
3452,42,3839753@ft.fyre.co,Carbona
3455,45,4251902@ft.fyre.co,Soncal
3456,46,4265100@ft.fyre.co,MR. USA
3459,49,4416743@ft.fyre.co,ReConMarine0321
3484,74,6293334@ft.fyre.co,Dylanatstrumble
3502,92,8509699@ft.fyre.co,ronthomski
3506,96,9529039@ft.fyre.co,pripri
3508,98,9810061@ft.fyre.co,astoundingincompetence
3529,2,7088377@ft.fyre.co,Britannicus
3543,13,5787630@ft.fyre.co,GateauxetCremeCaramel
3554,6,11265825@ft.fyre.co,staquant
3560,12,259260@ft.fyre.co,"Drew D. Pettus, Attorney, Bellingham, Washington"
3567,19,5526474@ft.fyre.co,Far East
3570,22,6369611@ft.fyre.co,French bashing
3580,32,8753644@ft.fyre.co,tauro
3583,35,9425730@ft.fyre.co,Stewart1884
3585,0,489731@ft.fyre.co,53
3595,0,10296022@ft.fyre.co,MrChristopher
3601,6,6104851@ft.fyre.co,Retlak
3608,2,4156604@ft.fyre.co,M.G. in Progress
3619,5,1506310@ft.fyre.co,Victim of complexity
3636,22,8900584@ft.fyre.co,abused portuguese
3639,25,9557641@ft.fyre.co,BARMOUTH
3647,6,4231533@ft.fyre.co,AFnl
3650,9,47888@ft.fyre.co,Hugh Carnegy
3663,5,9346030@ft.fyre.co,John Petersen
3665,1,11237531@ft.fyre.co,Ludo
3687,3,11036477@ft.fyre.co,FleetSevens
3698,14,3180321@ft.fyre.co,Joovilhar
3703,19,4775036@ft.fyre.co,Roger Day
3721,0,10219140@ft.fyre.co,XavierTarre
3735,14,3272900@ft.fyre.co,Solotar
3750,29,6237551@ft.fyre.co,Hackman
3752,31,6551536@ft.fyre.co,Damian Mc.E
3771,2,1485932@ft.fyre.co,Biodiesel investor
3799,3,11225966@ft.fyre.co,Karlen
3821,25,6463775@ft.fyre.co,Marwan Elkhoury
3921,0,10122429@ft.fyre.co,Tim Jenkins
3930,9,4182189@ft.fyre.co,Cavenon
3939,18,6967189@ft.fyre.co,Brian from New York
3949,1,10283831@ft.fyre.co,Dweezil
3950,2,10630479@ft.fyre.co,jambuster
3961,0,10918137@ft.fyre.co,RobertMorrisIV
3962,1,3134527@ft.fyre.co,El Toro
3971,0,10946713@ft.fyre.co,artseer.wordpress.com
3973,2,66ba7d2f8ded71dd90747ed81873ef8f@livefyre.com,FT Admin
3974,3,8672049@ft.fyre.co,SW6
3975,4,8764703@ft.fyre.co,Eric Kuhne
3976,0,10207684@ft.fyre.co,Euronomad
3983,7,3306895@ft.fyre.co,figurewizard
3985,9,3609649@ft.fyre.co,RedwardD
4003,9,7170291@ft.fyre.co,FMQ
4013,9,8071337@ft.fyre.co,DaJoLa
4015,11,be3b088c29db560a2f969facc163a5d2@livefyre.com,FT
4019,0,11062035@ft.fyre.co,Machiavelas
4020,1,11074504@ft.fyre.co,pause the war
4021,2,11081007@ft.fyre.co,thankyouforthetrust
4022,3,273715@ft.fyre.co,JKKR
4024,5,8175613@ft.fyre.co,Darren W
4036,4,10857969@ft.fyre.co,AHDC
4037,5,11047071@ft.fyre.co,mydutchseed
4062,30,7711408@ft.fyre.co,Zakari.B
4094,5,4109316@ft.fyre.co,J.M. Keynes
4109,20,8818067@ft.fyre.co,Pmjw
4120,9,9062929@ft.fyre.co,TK
4126,1,1426218@ft.fyre.co,JH Keppler
4129,4,152785@ft.fyre.co,Strictly markets
4131,6,197725@ft.fyre.co,InsaneDolt
4137,12,3125675@ft.fyre.co,Francis Gladstone
4140,15,3431618@ft.fyre.co,ElCabong
4141,16,3457776@ft.fyre.co,David Levner
4145,20,4494457@ft.fyre.co,MICH2bS
4149,24,4562211@ft.fyre.co,Allan Thomson
4152,27,4749979@ft.fyre.co,Leo Foresta
4156,31,5369693@ft.fyre.co,ASZ
4159,34,5982575@ft.fyre.co,naive
4160,35,6388852@ft.fyre.co,SFCY
4161,36,6645332@ft.fyre.co,Dimitrios Gkamas
4165,40,7348494@ft.fyre.co,Copernicus2011
4166,41,7490326@ft.fyre.co,enchanted
4170,45,8155994@ft.fyre.co,Fancy Dan
4176,2,4394327@ft.fyre.co,brucebar
4177,3,53062@ft.fyre.co,Tim Hedges
4180,6,7448774@ft.fyre.co,SkepticalObserver
4181,7,7693271@ft.fyre.co,blackbeetle
4182,8,7971233@ft.fyre.co,pysl
4183,9,8082815@ft.fyre.co,JCBUSA
4184,10,8486653@ft.fyre.co,GOGOSIAN3001
4188,3,22515@ft.fyre.co,Patrick Hubert - FinÆnviro
4190,5,3641445@ft.fyre.co,Cherubino
4191,6,4120840@ft.fyre.co,Eachran
4195,10,7287219@ft.fyre.co,NigelG
4207,3,3376324@ft.fyre.co,idontwanttosignup
4208,4,3490019@ft.fyre.co,Christian Ogier
4212,8,4809445@ft.fyre.co,AMRAT58
4213,9,4949906@ft.fyre.co,Nicholas 99
4215,11,eaebba29456835b2dd9411ec024104dd@livefyre.com,ft.com
4217,1,3831679@ft.fyre.co,Sjoewie
27,17,1536632@ft.fyre.co,ROBIN STUERKEN
158,22,3634918@ft.fyre.co,hydrocool
201,26,2000159908@ft.fyre.co,Spano
274,20,2000126053@ft.fyre.co,SuperMario
290,36,5124203@ft.fyre.co,Wolfy
297,43,6720536@ft.fyre.co,Stefan73
309,55,9335098@ft.fyre.co,french fries
311,57,9550602@ft.fyre.co,zenonez
336,23,2000077499@ft.fyre.co,Wowed
395,1,10314859@ft.fyre.co,Derogatory
408,14,3270005@ft.fyre.co,Atanail
428,34,6830210@ft.fyre.co,poormankind
444,6,2000045838@ft.fyre.co,Bernie B
445,7,6050594@ft.fyre.co,Napier415
457,3,2000076814@ft.fyre.co,Jank van Kleef
482,14,4440305@ft.fyre.co,jwatson1
566,24,346200@ft.fyre.co,EasterJohnson
582,40,5160472@ft.fyre.co,smurfy
590,48,6915158@ft.fyre.co,jens777
591,49,7064326@ft.fyre.co,Scientist7
592,50,7194@ft.fyre.co,Bluevelvet
604,62,9292000@ft.fyre.co,Userwhoisme
607,65,9815359@ft.fyre.co,bazzat
609,1,11678519@ft.fyre.co,Free Speech
610,2,11728778@ft.fyre.co,TRA_LDN
611,3,11965983@ft.fyre.co,Sunshine
612,4,11968290@ft.fyre.co,ratnik
631,23,6375581@ft.fyre.co,tryagain
640,32,9041194@ft.fyre.co,ratnik
644,36,9699359@ft.fyre.co,azeelana
650,5,1442942@ft.fyre.co,Zaubere
680,4,11581667@ft.fyre.co,Interested Party
701,25,7100572@ft.fyre.co,vman
707,31,7961993@ft.fyre.co,Abe CH
721,11,10817078@ft.fyre.co,someelse10817078
725,15,11193977@ft.fyre.co,nnnnnnnn
735,25,1429097@ft.fyre.co,yio ma
751,41,253975@ft.fyre.co,canablach
774,64,3815579@ft.fyre.co,photocritic
779,69,3989437@ft.fyre.co,John Blackburne
792,82,4487510@ft.fyre.co,agebob
794,84,4574222@ft.fyre.co,johnjones
806,96,5299193@ft.fyre.co,modern times
818,108,5995171@ft.fyre.co,JP
820,110,6201419@ft.fyre.co,steveal
839,129,7682669@ft.fyre.co,Stathouder
845,135,8352447@ft.fyre.co,RussianEconomist
851,141,9452402@ft.fyre.co,Northern calm
857,147,9781665@ft.fyre.co,Londoner
866,6,11171325@ft.fyre.co,gyaku_zuki
882,22,3786772@ft.fyre.co,Fabulous
895,35,6741071@ft.fyre.co,Zoltan Sarkany
917,5,6345938@ft.fyre.co,mak
921,1,11746524@ft.fyre.co,Me
926,6,3478964@ft.fyre.co,Thomas81
950,13,4174316@ft.fyre.co,GermanTaxpayer
966,29,7345461@ft.fyre.co,GarthAngus
972,35,9332602@ft.fyre.co,occoldman
999,2,11270767@ft.fyre.co,pathoides
1016,19,4743420@ft.fyre.co,Philip Talboys
1042,0,11257468@ft.fyre.co,Paweł
1059,8,6723429@ft.fyre.co,123456
1063,0,10548786@ft.fyre.co,Amaury
1071,8,4331744@ft.fyre.co,Khyber
1091,1,11250015@ft.fyre.co,Anders
1092,2,3897278@ft.fyre.co,victoor
1101,4,9424848@ft.fyre.co,SYN ERGIST
1102,0,1462187@ft.fyre.co,bsfrombelgium
0,0,9546131@ft.fyre.co,soul
5,4,7517380@ft.fyre.co,MDLondon
7,0,11098896@ft.fyre.co,Roy
8,0,216366@ft.fyre.co,Yuri_Kyiv
9,0,8935297@ft.fyre.co,Kingston USA
10,0,9248849@ft.fyre.co,Thinking_investor
11,0,9097290@ft.fyre.co,Conceptum
14,1,8927298@ft.fyre.co,User8927298
15,2,8958393@ft.fyre.co,Ragozzi
18,1,4440360@ft.fyre.co,Paul U.S.
20,1,3200723@ft.fyre.co,wwil
21,2,3203544@ft.fyre.co,rtk
23,4,4513014@ft.fyre.co,C.J
24,0,8763194@ft.fyre.co,ДЯВОЛА
25,0,3343134@ft.fyre.co,Jabout
26,1,7816691@ft.fyre.co,Sarunas A.
30,3,4149401@ft.fyre.co,IanUrizki
32,5,8651292@ft.fyre.co,luca999
34,0,213901@ft.fyre.co,Short_term_memories?
35,1,5762371@ft.fyre.co,gemorris
36,2,7126951@ft.fyre.co,DoNotBS
37,3,7458389@ft.fyre.co,Messy
38,4,7474249@ft.fyre.co,Opinio
40,6,8640270@ft.fyre.co,PhilLC
45,3,1491823@ft.fyre.co,DNT
46,4,177523@ft.fyre.co,Saxon
52,10,3523691@ft.fyre.co,Mr. T.
54,12,4020121@ft.fyre.co,gbustin
58,16,4950260@ft.fyre.co,Schillervision
60,18,5202892@ft.fyre.co,cdsf
62,20,5488298@ft.fyre.co,ckappa
65,23,6736058@ft.fyre.co,doubledoubt
66,24,7149149@ft.fyre.co,Danae
67,25,7435501@ft.fyre.co,Use your own brain
68,26,7453827@ft.fyre.co,I'm Spartacus and so is my wife
70,28,7727434@ft.fyre.co,Markkus
71,29,7770195@ft.fyre.co,havales
73,31,8436091@ft.fyre.co,Arcadian
75,0,4139039@ft.fyre.co,hrgill
77,0,5444257@ft.fyre.co,Tinka Vartoti
81,2,1426679@ft.fyre.co,FT_fan
86,7,207564@ft.fyre.co,atimoshenko
